outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,1047,194,-0.04639330276769882,0.04116650157966837,0.2597562900397299,-1.1244624720992655,3.1266908881424302,0.7191213035636161,18.82389755031706
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,1080,205,-0.028936799745789638,0.03754131504018473,0.44082621187581855,-1.6846904055529766,10.875532387929953,0.8768950475371367,18.45882715786526
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,814,160,-0.05319034210156054,0.03075107338383037,0.08368266524603386,-1.7973989450335588,5.0423964019967285,0.7214981335637217,19.571342682270444
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,972,185,-0.01832333287076693,0.27087030031616033,0.9460673174035754,2.400123354957886,20.125427463469155,0.9050707553043452,19.491350577960407
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,731,183,0.27112541732044465,0.8252871300897834,0.7425166109891855,63.059527973647214,391.5639126775723,0.8720577216475389,21.932028680312932
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,967,187,1.4077974978326058,4.0867130558569755,0.7304841229274361,64.96725902884907,1723.5068212274168,0.9699310155261326,15.926509172153564
Y_top10_share,Top-10% income share,top10,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,993,192,0.02169091449508012,0.632974397520642,0.9726632559272935,8.659624478821694,41.745588579007915,0.8356677507113792,22.07760663762049
Y_gini_disp,Disposable,gini,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,815,156,1.4532747019799657,0.616356896235358,0.018381311860941066,19.16981996929504,39.13342574958463,0.6242344158136315,17.953758637157932
Y_gini_mkt,Market,gini,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,815,156,1.4908805052200682,0.6491133715738319,0.02163045295893388,19.00105091255484,45.445932877652645,0.675872293655724,18.68555197741415
Y_debt,Debt / GDP,fiscal,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,1041,199,6.969429926114629,15.663959092205236,0.6563673609542077,283.8174559174802,1736.933788519969,0.8702023810923069,19.95860227115253
Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,892,174,0.47733680086296587,1.1216357428512926,0.6704197243226551,5.666404114415872,107.91078136456004,0.9581222611384629,18.058348610416317
Y_checks_balances,Checks & balances,institutions,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,1103,217,0.008551383396895762,0.02916344860289883,0.7693519798826166,1.5527240208019664,13.31350177282232,0.9071550307265271,25.261944418554346
Y_jucon,Judicial constraints,institutions,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,1133,219,-0.009065764548306408,0.026272384928785884,0.7300431003675492,-0.5983275939505786,1.8126057308317014,0.7413300547429211,23.305260804262854
Y_legcon,Legislative constraints,institutions,instr-antiplural_w10_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,248,0.008319917211672329,0.9041427360672707,1103,217,-0.006710355016234888,0.03461507460147886,0.8462882950671152,-0.08996705177777686,4.883495590218907,0.9853016635333739,24.94810212751262
