outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w5_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1289,496,0.01745794410575638,0.3351038102958821,1207,439,-0.053125954158510985,0.026745364453216368,0.04699323192751867,-3.042176273551332,2.6733756633411248,0.2551400432612504,22.26448850950598
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w5_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1289,496,0.01745794410575638,0.3351038102958821,1240,471,-0.041444873549625116,0.02516643432026698,0.09959271118145413,-2.026096014037874,1.8990118876325004,0.28600742740454566,22.066748216923944
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w5_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1289,496,0.01745794410575638,0.3351038102958821,950,368,-0.04695577948368963,0.022022819564556866,0.032995171320203895,-27.79886944626803,66.96771751379175,0.678062469839187,18.60737058674856
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w5_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1289,496,0.01745794410575638,0.3351038102958821,1135,432,0.005166308579058421,0.19132709077498933,0.9784577450071451,-2.043842029144536,7.99384206269045,0.7982002107314771,25.92255584455725
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w5_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1289,496,0.01745794410575638,0.3351038102958821,883,407,0.20468888343285188,0.5774732542058002,0.7229971424633412,2265.2795479180054,18355.835587111265,0.901783047939981,16.6294718457158
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w5_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1289,496,0.01745794410575638,0.3351038102958821,1115,432,-1.6257413711850437,2.833930403617654,0.5661910095826326,28.15508514144355,113.82901184091476,0.8046409077486587,26.476258589065782
Y_top10_share,Top-10% income share,top10,instr-antiplural_w5_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1289,496,0.01745794410575638,0.3351038102958821,1152,436,-0.6468223258562389,0.5650823746041492,0.2523535950368164,-130.1199330803691,155.30418466114386,0.40212102228847985,21.10890393767293
Y_gini_disp,Disposable,gini,instr-antiplural_w5_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1289,496,0.01745794410575638,0.3351038102958821,975,362,0.6633816331578543,0.31353680745612755,0.03436169738288882,2173.6851239113207,20752.03006031712,0.9165776282891187,17.68093911556127
Y_gini_mkt,Market,gini,instr-antiplural_w5_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1289,496,0.01745794410575638,0.3351038102958821,975,362,0.6576071037766402,0.3417892045925868,0.05435286932396127,246.39583878848583,631.7521513811265,0.6965219162355352,20.339173597610785
Y_debt,Debt / GDP,fiscal,instr-antiplural_w5_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1289,496,0.01745794410575638,0.3351038102958821,1201,461,10.745348121487837,13.64463511572342,0.4309807384704637,523.7935277710624,845.6341166077947,0.5356468405361197,20.771321482742813
